PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,
PR1327,5B11-3DB3,25-11-2016,4,4,3,2,1,2,5,4,
PR1328,6A2B-42DB,25-11-2016,4,5,5,3,0,3,4,4,
PR1329,F838-C681,25-11-2016,3,4,3,3,1,2,4,4,
PR133,4657-FE18,10-05-2013,3,4,5,1,0,3,4,3,
PR1330,3994-472A,26-11-2016,4,4,4,2,0,3,3,2,
PR1331,12B5-11CC,27-11-2016,4,5,3,1,0,5,4,4,
PR1332,4969-9A35,28-11-2016,3,3,3,2,2,2,4,3,
PR1333,2BEA-43B2,28-11-2016,5,3,4,2,2,3,4,4,
PR1334,C54B-DBC5,29-11-2016,3,2,2,1,2,3,5,5,
PR1335,9FE1-0345,01-12-2016,4,4,3,1,0,3,5,4,
PR1336,F265-79B0,01-12-2016,5,5,3,1,0,3,3,3,
PR1337,4886-62DF,02-12-2016,4,4,3,1,0,5,5,4,
PR1338,BD70-7DAE,03-12-2016,4,4,2,1,0,5,5,5,
PR1339,DDAC-D5FD,03-12-2016,3,3,4,1,0,2,5,5,
PR134,A848-F98B,12-05-2013,5,4,2,1,0,4,5,4,
PR1340,3D71-8DC2,05-12-2016,4,2,3,2,0,4,5,5,
PR1341,A923-9EF6,05-12-2016,3,5,4,3,1,3,4,3,
PR1342,DFA9-990E,05-12-2016,4,4,5,2,0,2,4,4,
PR1343,D39D-4015,05-12-2016,4,5,3,2,3,3,4,4,
PR1344,C6EC-FEB5,07-12-2016,5,3,5,3,1,5,4,3,
PR1345,598D-E3B4,08-12-2016,5,3,5,3,1,4,5,4,
PR1346,B98B-4689,08-12-2016,4,2,5,3,3,4,4,3,
PR1347,63BF-A86A,09-12-2016,3,2,5,1,1,5,5,4,
PR1348,58C8-63FA,09-12-2016,4,2,3,2,1,2,5,5,
PR1349,CF8D-7379,11-12-2016,4,5,3,2,0,5,4,3,
PR135,1C87-44CB,13-05-2013,4,3,3,1,1,2,3,3,
PR1350,E6D9-ADEE,13-12-2016,4,5,4,2,1,2,3,2,
PR1351,E5C1-B122,13-12-2016,4,5,3,3,1,5,5,4,
PR1352,39FC-7149,13-12-2016,4,3,4,2,2,3,3,3,
PR1353,E55E-9436,16-12-2016,5,3,3,2,0,4,4,3,
PR1354,DF94-FD29,17-12-2016,5,3,4,3,2,2,5,4,
PR1355,9C71-34AE,18-12-2016,4,2,2,2,2,5,5,4,
PR1356,AF5D-A8C8,19-12-2016,5,4,5,1,0,3,4,3,
PR1357,DCFE-F601,19-12-2016,5,4,3,1,1,2,3,2,
PR1358,0CED-EE28,20-12-2016,3,3,3,3,1,2,5,5,
PR1359,5C61-8F3A,20-12-2016,5,4,2,2,0,3,3,2,
PR136,41FE-D257,13-05-2013,3,4,5,2,0,3,3,3,
PR1360,A2FB-2D5D,22-12-2016,3,2,4,2,0,3,4,3,
PR1361,F93D-CB5A,22-12-2016,4,4,5,3,1,5,4,4,
PR1362,0697-ADC3,22-12-2016,3,4,4,3,2,3,3,2,
PR1363,E681-7B57,24-12-2016,5,2,4,1,0,2,4,3,
PR1364,637B-DBAD,24-12-2016,5,2,3,3,1,3,5,5,
PR1365,D836-B375,24-12-2016,4,3,3,1,1,2,5,4,
PR1366,6C42-A719,25-12-2016,4,2,5,2,1,2,3,3,
PR1367,A9EB-9E41,25-12-2016,4,5,2,1,1,2,4,4,
PR1368,4CA1-F139,26-12-2016,4,3,2,2,1,4,3,3,
PR1369,63B0-1036,27-12-2016,4,2,4,1,3,5,3,2,
PR137,42CC-040A,14-05-2013,5,2,4,2,1,5,4,3,
PR1370,1609-65E1,28-12-2016,4,5,3,3,0,3,5,4,
PR1371,03EF-5904,29-12-2016,2,4,2,1,3,3,5,4,
PR1372,74F2-5C55,30-12-2016,4,1,2,1,0,3,4,4,
PR1373,ACA9-5DC2,30-12-2016,3,2,2,3,1,1,3,2,
PR1374,211E-BC82,30-12-2016,2,1,1,3,3,4,3,3,
PR1375,40BE-EEAF,31-12-2016,4,4,3,2,3,4,5,5,
PR1376,79F3-8AA5,31-12-2016,1,3,2,2,1,1,3,2,
PR1377,79F7-78EC,01-01-2017,2,3,1,3,1,4,5,4,
PR1378,B61E-0F26,02-01-2017,1,1,4,1,2,4,5,4,
PR1379,F5E3-48BB,02-01-2017,2,2,3,1,2,1,5,4,
PR138,C9FF-3A25,14-05-2013,3,3,2,3,2,3,4,3,
PR1380,C2DD-9D37,02-01-2017,5,2,5,3,0,3,3,2,
PR1381,DF71-97FB,02-01-2017,4,3,4,2,0,4,3,2,
PR1382,0678-748A,03-01-2017,3,2,3,3,2,2,3,3,
PR1383,541F-3E19,03-01-2017,3,4,5,3,1,5,3,3,
PR1384,F93E-BDEF,03-01-2017,3,5,5,1,2,2,5,5,
PR1385,C0A1-EB7D,04-01-2017,4,5,4,1,0,5,3,3,
PR1386,1359-BEE3,05-01-2017,5,4,5,2,0,4,3,2,
PR1387,D5DA-363A,06-01-2017,5,4,4,1,3,4,5,5,
PR1388,9E7A-1F70,07-01-2017,3,4,2,2,1,4,5,4,
PR1389,58F5-C8FC,07-01-2017,3,5,5,1,2,5,3,2,
PR139,1F0F-458C,15-05-2013,3,4,4,1,1,5,5,4,
PR1390,05ED-92F1,09-01-2017,4,5,3,1,1,3,4,3,
PR1391,F72D-261D,09-01-2017,3,2,5,3,1,5,5,5,
PR1392,38EB-ADBD,09-01-2017,3,2,2,1,0,5,3,2,
PR1393,D106-E487,09-01-2017,4,2,5,2,1,4,4,3,
PR1394,4563-8637,09-01-2017,3,3,5,2,3,5,4,3,
PR1395,774E-685D,10-01-2017,3,4,3,1,0,5,4,4,
PR1396,9937-CDF7,10-01-2017,4,4,4,2,2,4,5,5,
PR1397,CD59-7F94,10-01-2017,4,2,4,2,2,5,4,4,
PR1398,7839-CA12,11-01-2017,3,5,3,3,0,2,4,3,
PR1399,EB66-D679,11-01-2017,5,2,4,2,2,3,3,2,
PR14,12F7-BCBB,14-01-2013,5,2,2,2,1,5,5,5,
PR140,0A05-3943,17-05-2013,5,4,5,2,1,3,5,4,
PR1400,8941-0BAC,11-01-2017,3,4,4,3,0,3,4,3,
PR1401,763B-DE6E,12-01-2017,4,4,5,2,0,2,4,3,
PR1402,9E87-533E,12-01-2017,5,2,5,2,0,3,3,2,
PR1403,12F7-BCBB,13-01-2017,5,4,3,2,1,4,5,4,
PR1404,D045-B6CA,13-01-2017,5,3,4,1,1,4,5,4,
PR1405,B340-5AD2,13-01-2017,4,3,3,1,0,5,5,4,
PR1406,FF14-A43E,14-01-2017,5,2,3,2,0,3,4,3,
PR1407,02DA-7A72,15-01-2017,5,3,3,3,0,3,4,4,
PR1408,28EA-A010,15-01-2017,5,3,5,1,1,3,5,4,
PR1409,CBB3-0D7E,15-01-2017,3,3,4,3,1,3,3,2,
PR141,9F65-F612,17-05-2013,5,5,3,2,1,3,4,3,
PR1410,C330-DAF4,15-01-2017,4,2,5,2,1,3,3,3,
PR1411,B48C-47D0,16-01-2017,5,4,2,2,0,2,4,3,
PR1412,6DEB-F440,16-01-2017,5,5,2,1,1,5,5,4,
PR1413,32AE-C02F,17-01-2017,3,5,3,1,0,4,5,5,
PR1414,8A6B-AD5C,17-01-2017,3,2,3,3,0,5,3,2,
PR1415,8D34-EBDF,17-01-2017,5,2,5,2,3,5,3,2,
PR1416,8BAB-B4A6,17-01-2017,4,2,4,3,1,3,5,4,
PR1417,6FE1-C8A8,18-01-2017,4,3,5,2,0,3,4,3,
PR1418,EB8F-204D,18-01-2017,5,4,2,2,2,3,3,2,
PR1419,D921-AC35,18-01-2017,4,5,2,3,0,5,5,5,
PR142,4D59-B831,20-05-2013,4,3,2,3,1,2,5,4,
PR1420,606E-A262,19-01-2017,5,3,5,1,0,2,5,4,
PR1421,CEE1-DA0F,19-01-2017,4,3,4,3,0,2,4,3,
PR1422,05B0-755F,20-01-2017,5,3,5,2,0,2,5,5,
PR1423,A42A-4000,20-01-2017,4,4,3,3,1,3,5,5,
PR1424,45D2-369E,21-01-2017,4,4,5,2,0,3,3,3,
PR1425,7F1C-20B8,21-01-2017,3,5,3,3,0,4,5,5,
PR1426,F98B-61B3,21-01-2017,4,2,5,2,2,4,3,3,
PR1427,D4D5-27FB,22-01-2017,4,4,3,2,1,4,4,4,
PR1428,9C71-61AE,22-01-2017,3,2,4,1,2,5,3,3,
PR1429,8AAD-FAFB,23-01-2017,5,2,5,2,2,2,3,2,
PR143,5060-A677,20-05-2013,4,2,3,3,1,3,4,4,
PR1430,20BA-5868,23-01-2017,3,4,2,1,1,2,5,5,
PR1431,45D7-5C8A,24-01-2017,5,3,3,2,1,2,5,5,
PR1432,AB03-8820,24-01-2017,4,2,3,3,1,4,4,3,
PR1433,B4E1-4A3E,25-01-2017,3,3,5,3,0,2,5,4,
PR1434,618D-7685,26-01-2017,4,2,2,3,2,4,4,4,
PR1435,FBED-F86B,26-01-2017,5,5,5,2,0,5,3,2,
PR1436,6125-FEC8,26-01-2017,5,2,5,3,2,4,4,3,
PR1437,6227-9D9E,26-01-2017,3,2,2,2,1,5,3,2,
PR1438,5A0B-7F31,28-01-2017,3,5,3,1,1,2,4,3,
PR1439,E4F4-11B9,28-01-2017,4,4,4,2,1,3,3,3,
PR144,A2D0-E2D2,20-05-2013,5,2,5,3,2,4,5,5,
PR1440,B303-8962,28-01-2017,3,3,5,2,2,3,4,3,
PR1441,98EE-8547,29-01-2017,4,5,5,2,1,5,5,5,
PR1442,041A-31B0,29-01-2017,3,5,5,2,0,3,5,4,
PR1443,7279-6591,30-01-2017,5,5,2,2,0,3,5,4,
PR1444,EEFC-DEC7,30-01-2017,3,5,4,3,1,3,5,4,
PR1445,1180-BEC9,31-01-2017,3,5,5,3,0,5,3,2,
PR1446,EE04-1533,31-01-2017,5,4,5,3,1,5,5,4,
PR1447,B50B-5A18,01-02-2017,4,5,2,1,3,2,5,4,
PR1448,8CF6-3079,02-02-2017,4,3,2,2,0,3,4,3,
PR1449,D7EE-56FC,02-02-2017,5,5,3,1,3,4,5,4,
PR145,BE54-8537,20-05-2013,3,2,2,3,3,2,4,3,
PR1450,1F12-DDDA,02-02-2017,4,4,5,3,2,2,5,4,
PR1451,9658-7750,02-02-2017,5,3,2,2,3,3,4,3,
PR1452,B0C3-E578,02-02-2017,3,5,5,1,0,2,3,2,
PR1453,62A3-DEA7,03-02-2017,5,4,4,2,1,2,3,3,
PR1454,586E-5C14,03-02-2017,5,4,4,3,1,4,4,4,
PR1455,8EE9-E86D,04-02-2017,5,5,2,3,1,2,3,3,
PR1456,F3CD-9B5B,04-02-2017,5,2,5,2,1,2,5,5,
PR1457,AD0D-E79F,04-02-2017,5,4,5,2,0,4,3,2,
PR1458,D8B3-30D2,04-02-2017,5,3,4,1,1,4,4,4,
PR1459,B975-943A,04-02-2017,3,4,5,2,0,3,4,3,
PR146,9169-FC4B,21-05-2013,4,5,5,2,1,4,3,2,
PR1460,151D-1FF2,05-02-2017,3,4,2,2,1,2,3,3,
PR1461,5476-CA0D,05-02-2017,3,4,2,2,0,3,3,2,
PR1462,D696-9D82,05-02-2017,3,3,4,3,0,4,4,3,
PR1463,C96F-0F3B,08-02-2017,5,4,3,2,3,2,5,5,
PR1464,EE39-C8F2,08-02-2017,3,5,4,1,0,5,5,4,
PR1465,DF63-0D3C,08-02-2017,5,3,5,1,0,5,4,3,
PR1466,9DFE-1FD5,09-02-2017,3,2,3,3,2,5,3,3,
PR1467,0D1B-DEC2,10-02-2017,3,4,5,1,0,4,5,4,
PR1468,B407-ABCA,10-02-2017,3,3,3,1,1,2,3,2,
PR1469,5818-560C,10-02-2017,3,2,3,1,0,2,4,4,
PR147,8766-F1E7,24-05-2013,4,3,5,3,1,4,4,3,
PR1470,DB6C-3B2F,11-02-2017,4,4,2,3,0,2,3,3,
PR1471,8ED3-4377,11-02-2017,3,2,2,1,1,5,3,2,
PR1472,279C-7342,12-02-2017,3,3,3,2,0,4,3,3,
PR1473,83FD-F920,12-02-2017,4,2,5,1,0,3,3,2,
PR1474,B2D6-A355,12-02-2017,4,4,2,3,0,5,3,2,
PR1475,626A-9377,13-02-2017,3,5,3,2,1,5,5,4,
PR1476,0DBC-596E,14-02-2017,5,2,3,2,3,2,3,2,
PR1477,5A04-0EB4,15-02-2017,3,2,2,3,1,3,4,3,
PR1478,111D-E5EF,15-02-2017,4,5,5,1,2,4,5,4,
PR1479,97F4-0B14,15-02-2017,3,3,3,3,0,3,5,4,
PR148,D91C-815B,27-05-2013,3,3,4,1,0,5,5,4,
PR1480,5021-95FC,17-02-2017,4,3,4,2,1,5,5,4,
PR1481,B97B-73D7,17-02-2017,4,2,5,1,2,5,3,2,
PR1482,D351-C7E4,17-02-2017,5,4,2,3,0,5,5,5,
PR1483,3C7D-86ED,18-02-2017,5,2,2,2,3,5,5,4,
PR1484,2219-56CA,20-02-2017,5,4,5,1,0,3,4,3,
PR1485,8FB2-4CE0,20-02-2017,3,5,2,2,0,2,3,3,
PR1486,5237-1B85,21-02-2017,3,3,3,2,0,5,5,4,
PR1487,F968-671C,21-02-2017,4,5,3,2,3,2,4,4,
PR1488,F997-FE6C,21-02-2017,5,4,4,3,1,3,5,5,
PR1489,CED0-8D31,21-02-2017,5,2,3,2,0,2,3,3,
PR149,2F98-E645,28-05-2013,3,3,4,1,1,4,4,4,
PR1490,5B08-EF96,22-02-2017,5,2,3,1,0,3,4,4,
PR1491,E348-E12B,22-02-2017,5,5,2,3,3,3,4,3,
PR1492,8ACE-C5CE,22-02-2017,5,4,3,3,2,3,3,2,
PR1493,C6A8-4E8A,22-02-2017,4,4,3,3,1,2,5,5,
PR1494,C900-9EF9,22-02-2017,3,2,3,1,0,5,3,2,
PR1495,63DA-AA21,23-02-2017,5,4,2,3,0,2,4,4,
PR1496,3120-B11F,24-02-2017,5,2,2,1,0,5,4,3,
PR1497,C016-FA12,25-02-2017,4,2,3,2,1,2,3,2,
PR1498,7816-BF57,25-02-2017,3,4,4,2,0,5,5,5,
PR1499,3560-C117,26-02-2017,3,3,3,2,1,4,5,5,
PR15,D045-B6CA,14-01-2013,5,3,3,3,0,5,3,3,
PR150,C08F-94F9,30-05-2013,4,4,5,1,2,2,5,4,
PR1500,1914-B934,26-02-2017,3,3,3,2,1,3,3,2,
PR1501,596B-33F4,27-02-2017,3,4,4,3,2,3,3,3,
PR1502,E7A6-33A3,27-02-2017,4,4,3,3,2,4,3,3,
PR1503,00D4-DD53,28-02-2017,5,4,2,2,1,4,5,5,
PR1504,7749-B277,28-02-2017,5,5,3,2,1,3,3,2,
PR1505,7823-0217,28-02-2017,4,2,4,3,0,2,5,5,
PR1506,6E7B-D50D,28-02-2017,5,2,3,2,2,5,5,5,
PR1507,17AD-99F5,01-03-2017,4,4,3,1,2,4,4,3,
PR1508,CC8A-0B1F,01-03-2017,5,5,3,2,0,5,5,5,
PR1509,DE22-FB63,01-03-2017,3,4,3,1,2,3,3,2,
PR151,DEBE-1622,30-05-2013,5,2,4,3,1,2,3,3,
PR1510,A366-C17A,01-03-2017,5,2,4,2,2,4,3,2,
PR1511,EACC-D1F6,02-03-2017,3,2,2,1,2,4,4,4,
PR1512,21B3-8491,02-03-2017,4,5,3,3,0,4,3,2,
PR1513,C57E-6E4F,03-03-2017,3,2,2,3,0,3,3,2,
PR1514,CC2F-670E,03-03-2017,5,3,4,3,0,5,3,3,
PR1515,FD0B-7B0A,03-03-2017,3,2,2,3,0,5,4,4,
PR1516,0322-D46B,03-03-2017,4,5,3,1,0,5,5,4,
PR1517,06B9-B79D,04-03-2017,3,3,2,3,0,5,4,3,
PR1518,1054-9C3B,05-03-2017,4,3,3,1,1,2,5,5,
PR1519,155B-42BE,05-03-2017,5,5,4,3,0,4,3,2,
PR152,40BE-EEAF,01-01-2014,5,5,2,1,2,3,3,3,
PR1520,5222-EBE1,05-03-2017,4,4,2,2,0,4,4,4,
PR1521,B1EC-849B,05-03-2017,3,5,5,2,1,4,3,3,
PR1522,8567-5B27,06-03-2017,4,3,4,1,3,5,5,4,
PR1523,D970-9F5E,06-03-2017,5,4,5,1,0,4,4,4,
PR1524,EAB1-2EB2,06-03-2017,3,5,4,1,0,2,3,2,
PR1525,7EE7-2C43,07-03-2017,3,2,3,1,2,5,5,5,
PR1526,D954-6402,07-03-2017,5,5,5,3,0,4,4,3,
PR1527,73CF-4956,07-03-2017,3,4,4,2,1,2,3,3,
PR1528,E3B6-49F8,07-03-2017,4,5,2,2,3,2,5,4,
PR1529,4B6E-3C21,09-03-2017,3,5,2,1,1,4,4,3,
PR153,79F7-78EC,02-01-2014,5,2,2,1,1,5,4,4,
PR1530,40A9-8EB0,09-03-2017,5,2,4,3,0,3,5,5,
PR1531,0C23-26DD,09-03-2017,5,2,4,3,3,2,4,4,
PR1532,B005-602F,10-03-2017,5,5,2,2,1,5,3,2,
PR1533,4A0E-9958,11-03-2017,2,2,3,3,3,1,3,2,
PR1534,CFE3-312D,11-03-2017,2,1,4,2,0,2,3,3,
PR1535,A590-DF69,12-03-2017,4,3,3,3,1,2,5,5,
PR1536,68FB-06A7,13-03-2017,2,4,4,2,0,4,5,5,
PR1537,2551-DD9B,13-03-2017,3,3,1,1,0,3,3,2,
PR1538,56A5-271B,13-03-2017,1,4,3,3,3,3,4,3,
PR1539,B3FE-D332,13-03-2017,1,3,4,3,0,2,4,4,
PR154,B61E-0F26,03-01-2014,4,4,4,3,2,4,5,4,
PR1540,4F28-CFAF,14-03-2017,4,4,3,3,2,4,5,4,
PR1541,7C80-94E0,14-03-2017,2,2,2,2,0,3,5,4,
PR1542,8233-2483,14-03-2017,2,4,3,1,1,1,5,4,
PR1543,A7BB-F5A7,15-03-2017,4,3,2,2,2,4,3,2,
PR1544,8A5B-3D6E,15-03-2017,3,2,1,3,2,3,4,4,
PR1545,4500-37EB,16-03-2017,1,3,1,2,1,3,3,2,
PR1546,528C-3E0D,16-03-2017,3,2,2,3,2,4,3,3,
PR1547,D077-169C,17-03-2017,4,2,2,2,0,2,5,4,
PR1548,9727-BC84,18-03-2017,4,2,1,1,1,3,5,4,
PR1549,DA8E-9496,18-03-2017,1,2,4,2,1,4,3,3,
PR155,F5E3-48BB,03-01-2014,4,3,2,2,1,3,4,4,
PR1550,DEC5-9319,18-03-2017,2,2,4,2,2,1,5,4,
PR1551,88B8-EB84,19-03-2017,5,3,4,1,0,2,5,4,
PR1552,9C57-828C,19-03-2017,4,4,5,1,1,5,4,4,
PR1553,E1B4-9AA1,22-03-2017,4,5,3,3,1,2,3,2,
PR1554,3CD6-5587,23-03-2017,4,3,5,2,3,2,5,4,
PR1555,BAFA-86DF,23-03-2017,5,5,5,3,1,4,3,2,
PR1556,C6D7-A568,23-03-2017,3,2,3,3,1,4,3,2,
PR1557,5160-53BD,24-03-2017,5,5,2,3,0,5,5,5,
PR1558,81FF-8D6C,24-03-2017,3,3,4,2,0,4,4,3,
PR1559,84E7-02D4,25-03-2017,3,5,2,3,1,4,3,2,
PR156,0678-748A,04-01-2014,5,3,5,3,3,4,3,2,
PR1560,6010-A052,25-03-2017,4,4,4,1,1,3,5,4,
PR1561,6176-3BEE,27-03-2017,4,2,3,1,2,5,4,4,
PR1562,47A0-559B,27-03-2017,4,5,5,1,1,5,4,3,
PR1563,A954-6310,27-03-2017,3,2,3,1,2,5,4,3,
PR1564,C525-8BB9,27-03-2017,4,4,3,3,1,3,5,5,
PR1565,9AAB-DCD0,28-03-2017,3,5,4,2,0,4,3,3,
PR1566,00E4-3D60,29-03-2017,5,3,4,3,2,4,4,3,
PR1567,03C5-51AD,30-03-2017,5,3,5,1,0,5,3,3,
PR1568,A807-DE5D,30-03-2017,4,5,4,1,0,3,4,3,
PR1569,8BCA-723F,30-03-2017,5,4,3,2,2,2,4,3,
PR157,541F-3E19,04-01-2014,5,5,5,2,1,2,5,5,
PR1570,DD04-BDF8,30-03-2017,4,3,3,3,3,4,3,2,
PR1571,8FD9-AA59,31-03-2017,4,2,3,1,0,2,5,5,
PR1572,86E2-73D1,31-03-2017,5,5,3,2,2,2,4,4,
PR1573,0210-E0D8,02-04-2017,4,4,3,1,1,4,5,5,
PR1574,07B2-D67A,02-04-2017,3,5,3,1,3,3,4,4,
PR1575,819A-2C9C,02-04-2017,4,5,2,2,1,5,4,3,
PR1576,2D85-ABDD,02-04-2017,5,4,4,3,1,5,3,2,
PR1577,B6EC-313E,03-04-2017,3,5,4,1,1,4,3,2,
PR1578,0D8F-C0F3,05-04-2017,3,5,3,1,3,3,5,4,
PR1579,1799-5B3F,05-04-2017,5,3,4,1,1,3,3,3,
PR158,F93E-BDEF,04-01-2014,5,5,5,2,2,2,3,2,
PR1580,3B11-DF28,05-04-2017,5,5,4,1,2,5,5,4,
PR1581,C95C-CE06,05-04-2017,3,4,2,2,1,5,3,3,
PR1582,076F-8AA3,06-04-2017,4,3,5,2,1,3,3,3,
PR1583,95D7-1CE9,08-04-2017,4,4,3,2,2,5,4,4,
PR1584,B013-7D0C,09-04-2017,4,3,2,2,1,3,4,3,
PR1585,531D-788E,09-04-2017,3,2,5,2,2,4,4,4,
PR1586,AEDB-BB62,10-04-2017,5,2,2,2,1,2,5,5,
PR1587,F430-0404,10-04-2017,5,4,5,2,1,5,4,4,
PR1588,7BD4-7BFB,10-04-2017,3,3,4,2,0,5,4,4,
PR1589,152E-8DB1,11-04-2017,5,2,4,2,0,4,4,4,
PR159,9E7A-1F70,08-01-2014,5,5,2,1,0,5,5,5,
PR1590,1A7C-19DB,11-04-2017,4,4,2,2,1,2,5,4,
PR1591,489B-14EC,11-04-2017,4,2,3,3,1,5,3,3,
PR1592,D7F8-1775,11-04-2017,5,3,5,1,0,4,5,5,
PR1593,52CC-3E9E,12-04-2017,3,2,5,3,1,3,3,2,
PR1594,A531-8159,12-04-2017,4,2,4,2,2,4,4,3,
PR1595,C5C2-985F,13-04-2017,4,4,5,2,3,3,3,3,
PR1596,CDFB-6A08,13-04-2017,3,4,3,1,0,4,3,2,
PR1597,5C03-1009,13-04-2017,3,5,5,3,1,5,3,3,
PR1598,E899-A860,13-04-2017,3,4,4,2,0,2,4,3,
PR1599,EE91-1A9C,14-04-2017,3,2,4,1,1,5,4,4,
PR16,02DA-7A72,16-01-2013,5,5,5,1,0,2,4,4,
PR160,05ED-92F1,10-01-2014,5,4,5,1,0,5,4,3,
PR1600,7CFC-C4DA,14-04-2017,4,5,3,2,1,5,3,2,
PR1601,CF2F-8CA3,14-04-2017,5,2,5,1,2,5,4,3,
PR1602,7A98-768E,16-04-2017,4,4,3,3,1,3,5,5,
PR1603,C3C0-349E,16-04-2017,4,3,5,1,0,2,5,5,
PR1604,96F4-896C,16-04-2017,5,4,2,2,0,4,5,5,
PR1605,B52E-BF41,16-04-2017,4,2,4,3,1,5,4,3,
PR1606,5D69-D350,17-04-2017,5,5,5,3,1,3,4,3,
PR1607,4BE1-4A7B,17-04-2017,5,4,5,2,1,4,3,3,
PR1608,10E9-4C86,17-04-2017,5,3,3,3,1,4,4,3,
PR1609,6661-FA04,17-04-2017,5,4,5,1,0,4,5,4,
PR161,F72D-261D,10-01-2014,3,5,4,1,2,3,4,3,
PR1610,AB81-A3A0,18-04-2017,4,4,2,3,0,4,4,3,
PR1611,9D01-8A02,18-04-2017,3,4,4,1,0,5,5,5,
PR1612,FD3F-5255,19-04-2017,3,4,5,3,1,2,4,3,
PR1613,C661-6A1C,20-04-2017,4,3,3,1,2,4,5,5,
PR1614,C025-B8B6,20-04-2017,3,4,4,1,1,3,5,4,
PR1615,9528-AA17,21-04-2017,3,2,3,3,3,2,4,3,
PR1616,F9C6-39E2,21-04-2017,4,5,2,1,3,5,5,5,
PR1617,4188-C61D,22-04-2017,4,5,3,2,0,5,4,3,
PR1618,DFE3-6FA7,22-04-2017,3,4,5,3,1,4,5,4,
PR1619,7335-4656,22-04-2017,4,2,3,2,1,4,4,3,
PR162,774E-685D,11-01-2014,3,5,5,3,1,3,5,5,
PR1620,49B2-0364,23-04-2017,5,5,5,1,2,2,4,3,
PR1621,51A4-EA6E,24-04-2017,4,4,5,2,1,4,3,3,
PR1622,A4A4-F49C,24-04-2017,5,3,4,1,2,4,4,3,
PR1623,BAF9-933D,24-04-2017,5,4,3,3,2,3,3,3,
PR1624,1147-7E2F,25-04-2017,4,2,2,2,0,4,5,5,
PR1625,A31A-A90C,25-04-2017,3,3,4,2,1,2,5,4,
PR1626,4E65-CCD0,26-04-2017,5,2,5,3,2,5,3,2,
PR1627,1AC8-361F,28-04-2017,4,5,4,3,0,5,5,5,
PR1628,D93A-CC98,28-04-2017,4,3,4,2,0,2,4,3,
PR1629,C79A-E5E1,29-04-2017,5,2,5,3,2,2,5,4,
PR163,9937-CDF7,11-01-2014,5,3,3,3,0,5,3,3,
PR1630,A1B4-5481,30-04-2017,5,3,5,3,0,4,3,3,
PR1631,D49C-096C,30-04-2017,3,2,2,3,0,5,5,4,
PR1632,2F04-931F,30-04-2017,4,2,3,2,2,4,5,5,
PR1633,380E-44B4,30-04-2017,4,4,2,3,0,2,3,2,
PR1634,327B-F6D3,01-05-2017,5,3,5,3,3,3,5,5,
PR1635,B148-55FB,01-05-2017,3,5,3,3,2,5,4,3,
PR1636,EB4F-4D97,01-05-2017,4,3,3,1,3,5,4,4,
PR1637,1472-9F69,02-05-2017,4,2,3,2,0,5,4,3,
PR1638,59DB-8465,02-05-2017,4,4,3,2,3,2,5,5,
PR1639,D31B-BEF8,03-05-2017,5,2,2,3,0,5,4,4,
PR164,CD59-7F94,11-01-2014,5,5,3,1,2,2,3,2,
PR1640,565B-C207,03-05-2017,3,2,4,1,3,4,5,4,
PR1641,13E5-2F17,04-05-2017,3,5,2,2,0,2,5,4,
PR1642,ADF8-AD57,04-05-2017,3,2,5,1,2,2,4,4,
PR1643,ED5D-E9D8,04-05-2017,3,4,4,2,0,4,3,2,
PR1644,FE2B-3DC7,05-05-2017,3,3,2,3,1,5,5,4,
PR1645,F3D0-41D1,05-05-2017,3,4,2,1,0,4,3,2,
PR1646,11AE-3E4D,05-05-2017,3,5,4,3,1,3,3,3,
PR1647,2CA8-4E1B,06-05-2017,3,2,4,3,1,5,4,4,
PR1648,08E4-D3D5,06-05-2017,3,2,4,2,0,4,5,5,
PR1649,D2BE-E6F6,06-05-2017,4,5,2,2,1,2,5,4,
PR165,7839-CA12,12-01-2014,4,2,4,2,1,2,3,2,
PR1650,9BD6-2C43,06-05-2017,4,5,4,1,1,2,5,5,
PR1651,E8B6-8BAE,07-05-2017,4,3,5,2,2,4,3,3,
PR1652,291F-B604,08-05-2017,4,4,5,2,1,5,4,3,
PR1653,692B-7152,08-05-2017,4,4,4,2,0,5,5,4,
PR1654,5A65-768A,08-05-2017,5,4,3,1,3,5,4,4,
PR1655,4657-FE18,09-05-2017,5,2,2,3,1,3,3,2,
PR1656,E28D-424B,10-05-2017,5,5,4,3,2,2,5,5,
PR1657,7B47-C915,10-05-2017,3,3,5,2,2,2,3,3,
PR1658,A848-F98B,11-05-2017,4,3,4,1,0,5,4,4,
PR1659,1C87-44CB,12-05-2017,3,4,2,2,2,4,4,3,
PR166,EB66-D679,12-01-2014,3,2,5,3,0,2,5,4,
PR1660,41FE-D257,12-05-2017,4,3,5,2,1,4,4,4,
PR1661,A690-3D5D,12-05-2017,5,4,3,1,3,5,3,2,
PR1662,42CC-040A,13-05-2017,4,3,5,1,2,4,4,3,
PR1663,C9FF-3A25,13-05-2017,3,5,5,2,1,3,3,3,
PR1664,BE93-0736,13-05-2017,4,5,3,3,1,3,3,2,
PR1665,1F0F-458C,14-05-2017,3,3,2,3,1,4,4,3,
